"","Year","Length","Sex","Shell","Legal","N","lenclass"
"1800",2012,77,1,1,0,1,74
"1801",2012,77,1,1,0,1,74
"1802",2012,77,1,1,0,1,74
"1803",2012,77,1,1,0,1,74
"1804",2012,77,1,1,0,1,74
"1805",2012,77,1,1,0,1,74
"1806",2012,78,1,1,0,1,74
"1807",2012,78,1,2,0,1,74
"1808",2012,78,1,1,0,1,74
"1809",2012,78,1,1,0,1,74
"1810",2012,78,1,2,0,1,74
"1811",2012,78,1,1,0,1,74
"1812",2012,78,1,1,0,1,74
"1813",2012,78,1,1,0,1,74
"1814",2012,78,1,1,0,1,74
"1815",2012,78,1,1,0,1,74
"1816",2012,79,1,1,0,1,74
"1817",2012,79,1,1,0,1,74
"1818",2012,79,1,1,0,1,74
"1819",2012,79,1,1,0,1,74
"1820",2012,79,1,1,0,1,74
"1821",2012,79,1,1,0,1,74
"1822",2012,79,1,1,0,1,74
"1823",2012,79,1,1,0,1,74
"1824",2012,79,1,1,0,1,74
"1825",2012,79,1,1,0,1,74
"1826",2012,80,1,1,0,1,74
"1827",2012,80,1,1,0,1,74
"1828",2012,80,1,1,0,1,74
"1829",2012,80,1,1,0,1,74
"1830",2012,80,1,1,0,1,74
"1831",2012,80,1,1,0,1,74
"1832",2012,80,1,1,0,1,74
"1833",2012,80,1,1,0,1,74
"1834",2012,80,1,1,0,1,74
"1835",2012,80,1,1,0,1,74
"1836",2012,80,1,1,0,1,74
"1837",2012,81,1,1,0,1,74
"1838",2012,81,1,1,0,1,74
"1839",2012,81,1,1,0,1,74
"1840",2012,81,1,1,0,1,74
"1841",2012,81,1,1,0,1,74
"1842",2012,81,1,1,0,1,74
"1843",2012,81,1,1,0,1,74
"1844",2012,81,1,1,0,1,74
"1845",2012,81,1,1,0,1,74
"1846",2012,81,1,1,0,1,74
"1847",2012,81,1,1,0,1,74
"1848",2012,81,1,1,0,1,74
"1849",2012,81,1,1,0,1,74
"1850",2012,82,1,1,0,1,74
"1851",2012,82,1,1,0,1,74
"1852",2012,82,1,1,0,1,74
"1853",2012,82,1,1,0,1,74
"1854",2012,82,1,1,0,1,74
"1855",2012,82,1,1,0,1,74
"1856",2012,82,1,1,0,1,74
"1857",2012,83,1,1,0,1,74
"1858",2012,83,1,1,0,1,74
"1859",2012,83,1,1,0,1,74
"1860",2012,83,1,1,0,1,74
"1861",2012,83,1,1,0,1,74
"1862",2012,83,1,1,0,1,74
"1863",2012,83,1,1,0,1,74
"1864",2012,83,1,1,0,1,74
"1865",2012,83,1,1,0,1,74
"1866",2012,83,1,1,0,1,74
"1867",2012,84,1,1,0,1,84
"1868",2012,84,1,1,0,1,84
"1869",2012,84,1,1,0,1,84
"1870",2012,84,1,1,0,1,84
"1871",2012,84,1,1,0,1,84
"1872",2012,84,1,1,0,1,84
"1873",2012,84,1,1,0,1,84
"1874",2012,84,1,1,0,1,84
"1875",2012,84,1,1,0,1,84
"1876",2012,84,1,1,0,1,84
"1877",2012,84,1,1,0,1,84
"1878",2012,84,1,1,0,1,84
"1879",2012,85,1,1,0,1,84
"1880",2012,85,1,1,0,1,84
"1881",2012,85,1,1,0,1,84
"1882",2012,85,1,1,0,1,84
"1883",2012,85,1,1,0,1,84
"1884",2012,85,1,1,0,1,84
"1885",2012,85,1,1,0,1,84
"1886",2012,85,1,1,0,1,84
"1887",2012,85,1,1,0,1,84
"1888",2012,85,1,1,0,1,84
"1889",2012,85,1,1,0,1,84
"1890",2012,85,1,1,0,1,84
"1891",2012,85,1,1,0,1,84
"1892",2012,85,1,1,0,1,84
"1893",2012,85,1,1,0,1,84
"1894",2012,85,1,1,0,1,84
"1895",2012,86,1,1,0,1,84
"1896",2012,86,1,1,0,1,84
"1897",2012,86,1,1,0,1,84
"1898",2012,86,1,1,0,1,84
"1899",2012,86,1,1,0,1,84
"1900",2012,86,1,1,0,1,84
"1901",2012,86,1,1,0,1,84
"1902",2012,86,1,1,0,1,84
"1903",2012,86,1,1,0,1,84
"1904",2012,86,1,1,0,1,84
"1905",2012,86,1,1,0,1,84
"1906",2012,86,1,1,0,1,84
"1907",2012,86,1,1,0,1,84
"1908",2012,86,1,1,0,1,84
"1909",2012,86,1,1,0,1,84
"1910",2012,86,1,1,0,1,84
"1911",2012,86,1,1,0,1,84
"1912",2012,86,1,1,0,1,84
"1913",2012,86,1,1,0,1,84
"1914",2012,86,1,1,0,1,84
"1915",2012,86,1,1,0,1,84
"1916",2012,86,1,1,0,1,84
"1917",2012,86,1,1,0,1,84
"1918",2012,86,1,1,0,1,84
"1919",2012,87,1,1,0,1,84
"1920",2012,87,1,1,0,1,84
"1921",2012,87,1,1,0,1,84
"1922",2012,87,1,1,0,1,84
"1923",2012,87,1,1,0,1,84
"1924",2012,87,1,1,0,1,84
"1925",2012,87,1,1,0,1,84
"1926",2012,87,1,1,0,1,84
"1927",2012,87,1,1,0,1,84
"1928",2012,87,1,1,0,1,84
"1929",2012,87,1,1,0,1,84
"1930",2012,87,1,2,0,1,84
"1931",2012,88,1,1,0,1,84
"1932",2012,88,1,1,0,1,84
"1933",2012,88,1,1,0,1,84
"1934",2012,88,1,1,0,1,84
"1935",2012,88,1,1,0,1,84
"1936",2012,88,1,1,0,1,84
"1937",2012,88,1,1,0,1,84
"1938",2012,88,1,1,0,1,84
"1939",2012,88,1,1,0,1,84
"1940",2012,88,1,1,0,1,84
"1941",2012,88,1,1,0,1,84
"1942",2012,88,1,1,0,1,84
"1943",2012,88,1,1,0,1,84
"1944",2012,88,1,1,0,1,84
"1945",2012,88,1,1,0,1,84
"1946",2012,88,1,1,0,1,84
"1947",2012,88,1,1,0,1,84
"1948",2012,88,1,1,0,1,84
"1949",2012,89,1,1,0,1,84
"1950",2012,89,1,1,0,1,84
"1951",2012,89,1,1,0,1,84
"1952",2012,89,1,1,0,1,84
"1953",2012,89,1,1,0,1,84
"1954",2012,89,1,1,0,1,84
"1955",2012,89,1,1,0,1,84
"1956",2012,89,1,1,0,1,84
"1957",2012,89,1,1,0,1,84
"1958",2012,89,1,1,0,1,84
"1959",2012,89,1,1,0,1,84
"1960",2012,89,1,1,0,1,84
"1961",2012,89,1,1,0,1,84
"1962",2012,89,1,1,0,1,84
"1963",2012,89,1,1,0,1,84
"1964",2012,89,1,1,0,1,84
"1965",2012,89,1,1,0,1,84
"1966",2012,89,1,1,0,1,84
"1967",2012,89,1,1,0,1,84
"1968",2012,89,1,1,0,1,84
"1969",2012,89,1,1,0,1,84
"1970",2012,89,1,1,0,1,84
"1971",2012,89,1,1,0,1,84
"1972",2012,89,1,1,0,1,84
"1973",2012,89,1,1,0,1,84
"1974",2012,89,1,1,0,1,84
"1975",2012,89,1,1,0,1,84
"1976",2012,89,1,1,0,1,84
"1977",2012,89,1,1,0,1,84
"1978",2012,90,1,1,0,1,84
"1979",2012,90,1,1,0,1,84
"1980",2012,90,1,1,0,1,84
"1981",2012,90,1,1,0,1,84
"1982",2012,90,1,1,0,1,84
"1983",2012,90,1,1,0,1,84
"1984",2012,90,1,1,0,1,84
"1985",2012,90,1,1,0,1,84
"1986",2012,90,1,1,0,1,84
"1987",2012,90,1,1,0,1,84
"1988",2012,90,1,1,0,1,84
"1989",2012,90,1,1,0,1,84
"1990",2012,91,1,1,0,1,84
"1991",2012,91,1,1,0,1,84
"1992",2012,91,1,1,0,1,84
"1993",2012,91,1,1,0,1,84
"1994",2012,91,1,1,0,1,84
"1995",2012,91,1,1,0,1,84
"1996",2012,91,1,1,0,1,84
"1997",2012,91,1,1,0,1,84
"1998",2012,91,1,1,0,1,84
"1999",2012,91,1,1,0,1,84
"2000",2012,91,1,1,0,1,84
"2001",2012,91,1,1,0,1,84
"2002",2012,91,1,1,0,1,84
"2003",2012,91,1,1,0,1,84
"2004",2012,91,1,1,0,1,84
"2005",2012,91,1,1,0,1,84
"2006",2012,91,1,1,0,1,84
"2007",2012,92,1,1,0,1,84
"2008",2012,92,1,1,0,1,84
"2009",2012,92,1,1,0,1,84
"2010",2012,92,1,1,0,1,84
"2011",2012,92,1,1,0,1,84
"2012",2012,92,1,1,0,1,84
"2013",2012,92,1,1,0,1,84
"2014",2012,92,1,1,0,1,84
"2015",2012,92,1,1,0,1,84
"2016",2012,92,1,1,0,1,84
"2017",2012,92,1,1,0,1,84
"2018",2012,92,1,1,0,1,84
"2019",2012,92,1,1,0,1,84
"2020",2012,92,1,1,0,1,84
"2021",2012,92,1,1,0,1,84
"2022",2012,92,1,1,0,1,84
"2023",2012,92,1,1,0,1,84
"2024",2012,92,1,2,0,1,84
"2025",2012,93,1,1,0,1,84
"2026",2012,93,1,1,0,1,84
"2027",2012,93,1,1,0,1,84
"2028",2012,93,1,1,0,1,84
"2029",2012,93,1,1,0,1,84
"2030",2012,93,1,1,0,1,84
"2031",2012,93,1,1,0,1,84
"2032",2012,93,1,1,0,1,84
"2033",2012,93,1,1,0,1,84
"2034",2012,93,1,1,0,1,84
"2035",2012,93,1,1,0,1,84
"2036",2012,93,1,1,0,1,84
"2037",2012,93,1,1,0,1,84
"2038",2012,93,1,1,0,1,84
"2039",2012,93,1,1,0,1,84
"2040",2012,93,1,1,0,1,84
"2041",2012,93,1,1,0,1,84
"2042",2012,93,1,1,0,1,84
"2043",2012,93,1,1,0,1,84
"2044",2012,93,1,1,0,1,84
"2045",2012,93,1,1,0,1,84
"2046",2012,94,1,1,0,1,94
"2047",2012,94,1,1,0,1,94
"2048",2012,94,1,1,0,1,94
"2049",2012,94,1,1,0,1,94
"2050",2012,94,1,1,0,1,94
"2051",2012,94,1,1,0,1,94
"2052",2012,94,1,1,0,1,94
"2053",2012,94,1,1,0,1,94
"2054",2012,94,1,1,0,1,94
"2055",2012,94,1,1,0,1,94
"2056",2012,94,1,1,0,1,94
"2057",2012,94,1,1,0,1,94
"2058",2012,94,1,1,0,1,94
"2059",2012,94,1,1,0,1,94
"2060",2012,94,1,1,0,1,94
"2061",2012,94,1,1,0,1,94
"2062",2012,94,1,1,0,1,94
"2063",2012,94,1,1,0,1,94
"2064",2012,94,1,2,0,1,94
"2065",2012,94,1,1,0,1,94
"2066",2012,94,1,1,0,1,94
"2067",2012,94,1,1,0,1,94
"2068",2012,94,1,1,0,1,94
"2069",2012,94,1,1,0,1,94
"2070",2012,94,1,1,0,1,94
"2071",2012,94,1,1,0,1,94
"2072",2012,94,1,1,0,1,94
"2073",2012,94,1,1,0,1,94
"2074",2012,94,1,1,0,1,94
"2075",2012,94,1,1,0,1,94
"2076",2012,95,1,1,0,1,94
"2077",2012,95,1,1,0,1,94
"2078",2012,95,1,1,0,1,94
"2079",2012,95,1,1,0,1,94
"2080",2012,95,1,1,0,1,94
"2081",2012,95,1,1,0,1,94
"2082",2012,95,1,1,0,1,94
"2083",2012,95,1,1,0,1,94
"2084",2012,95,1,1,0,1,94
"2085",2012,95,1,1,0,1,94
"2086",2012,95,1,1,0,1,94
"2087",2012,95,1,1,0,1,94
"2088",2012,95,1,1,0,1,94
"2089",2012,96,1,1,0,1,94
"2090",2012,96,1,1,0,1,94
"2091",2012,96,1,1,0,1,94
"2092",2012,96,1,1,0,1,94
"2093",2012,96,1,1,0,1,94
"2094",2012,96,1,1,0,1,94
"2095",2012,96,1,1,0,1,94
"2096",2012,96,1,1,0,1,94
"2097",2012,96,1,1,0,1,94
"2098",2012,96,1,1,0,1,94
"2099",2012,96,1,1,0,1,94
"2100",2012,96,1,1,0,1,94
"2101",2012,96,1,1,2,1,94
"2102",2012,96,1,1,0,1,94
"2103",2012,96,1,2,0,1,94
"2104",2012,96,1,2,0,1,94
"2105",2012,96,1,1,0,1,94
"2106",2012,96,1,1,0,1,94
"2107",2012,96,1,1,2,1,94
"2108",2012,96,1,1,0,1,94
"2109",2012,96,1,1,0,1,94
"2110",2012,96,1,1,0,1,94
"2111",2012,96,1,1,0,1,94
"2112",2012,96,1,1,0,1,94
"2113",2012,96,1,1,0,1,94
"2114",2012,96,1,1,0,1,94
"2115",2012,96,1,1,0,1,94
"2116",2012,96,1,1,0,1,94
"2117",2012,97,1,1,0,1,94
"2118",2012,97,1,1,0,1,94
"2119",2012,97,1,1,0,1,94
"2120",2012,97,1,1,0,1,94
"2121",2012,97,1,1,0,1,94
"2122",2012,97,1,1,0,1,94
"2123",2012,97,1,2,0,1,94
"2124",2012,97,1,1,0,1,94
"2125",2012,97,1,1,0,1,94
"2126",2012,97,1,1,0,1,94
"2127",2012,97,1,1,0,1,94
"2128",2012,97,1,1,0,1,94
"2129",2012,97,1,1,0,1,94
"2130",2012,97,1,1,0,1,94
"2131",2012,97,1,1,0,1,94
"2132",2012,97,1,1,0,1,94
"2133",2012,97,1,1,0,1,94
"2134",2012,97,1,1,0,1,94
"2135",2012,97,1,1,0,1,94
"2136",2012,97,1,1,0,1,94
"2137",2012,97,1,1,0,1,94
"2138",2012,97,1,1,0,1,94
"2139",2012,97,1,1,0,1,94
"2140",2012,97,1,1,0,1,94
"2141",2012,97,1,1,0,1,94
"2142",2012,97,1,1,0,1,94
"2143",2012,97,1,1,0,1,94
"2144",2012,97,1,1,0,1,94
"2145",2012,97,1,1,0,1,94
"2146",2012,97,1,1,0,1,94
"2147",2012,97,1,1,0,1,94
"2148",2012,97,1,1,0,1,94
"2149",2012,97,1,1,0,1,94
"2150",2012,97,1,1,0,1,94
"2151",2012,97,1,1,2,1,94
"2152",2012,97,1,1,0,1,94
"2153",2012,98,1,1,0,1,94
"2154",2012,98,1,1,0,1,94
"2155",2012,98,1,1,0,1,94
"2156",2012,98,1,1,0,1,94
"2157",2012,98,1,1,0,1,94
"2158",2012,98,1,2,0,1,94
"2159",2012,98,1,2,0,1,94
"2160",2012,98,1,1,0,1,94
"2161",2012,98,1,1,0,1,94
"2162",2012,98,1,1,0,1,94
"2163",2012,98,1,1,0,1,94
"2164",2012,98,1,1,0,1,94
"2165",2012,98,1,1,0,1,94
"2166",2012,98,1,1,0,1,94
"2167",2012,98,1,2,0,1,94
"2168",2012,98,1,1,0,1,94
"2169",2012,98,1,1,0,1,94
"2170",2012,98,1,1,0,1,94
"2171",2012,98,1,1,0,1,94
"2172",2012,98,1,1,0,1,94
"2173",2012,98,1,1,0,1,94
"2174",2012,98,1,1,0,1,94
"2175",2012,98,1,1,0,1,94
"2176",2012,98,1,1,0,1,94
"2177",2012,98,1,1,0,1,94
"2178",2012,98,1,1,0,1,94
"2179",2012,98,1,1,0,1,94
"2180",2012,98,1,1,0,1,94
"2181",2012,98,1,1,0,1,94
"2182",2012,98,1,1,0,1,94
"2183",2012,98,1,1,0,1,94
"2184",2012,98,1,1,0,1,94
"2185",2012,98,1,1,0,1,94
"2186",2012,98,1,1,0,1,94
"2187",2012,98,1,1,0,1,94
"2188",2012,98,1,1,0,1,94
"2189",2012,98,1,1,0,1,94
"2190",2012,98,1,1,2,1,94
"2191",2012,98,1,1,0,1,94
"2192",2012,98,1,1,0,1,94
"2193",2012,98,1,2,0,1,94
"2194",2012,98,1,1,0,1,94
"2195",2012,99,1,2,0,1,94
"2196",2012,99,1,1,0,1,94
"2197",2012,99,1,2,0,1,94
"2198",2012,99,1,1,0,1,94
"2199",2012,99,1,1,0,1,94
"2200",2012,99,1,1,0,1,94
"2201",2012,99,1,1,0,1,94
"2202",2012,99,1,2,2,1,94
"2203",2012,99,1,1,0,1,94
"2204",2012,99,1,1,0,1,94
"2205",2012,99,1,1,0,1,94
"2206",2012,99,1,1,0,1,94
"2207",2012,99,1,1,0,1,94
"2208",2012,99,1,1,0,1,94
"2209",2012,99,1,1,0,1,94
"2210",2012,99,1,1,0,1,94
"2211",2012,99,1,1,0,1,94
"2212",2012,99,1,1,0,1,94
"2213",2012,99,1,1,0,1,94
"2214",2012,99,1,2,0,1,94
"2215",2012,99,1,1,2,1,94
"2216",2012,99,1,1,0,1,94
"2217",2012,99,1,1,0,1,94
"2218",2012,99,1,1,0,1,94
"2219",2012,99,1,1,0,1,94
"2220",2012,99,1,1,0,1,94
"2221",2012,99,1,2,0,1,94
"2222",2012,99,1,1,0,1,94
"2223",2012,99,1,1,0,1,94
"2224",2012,99,1,1,0,1,94
"2225",2012,99,1,1,0,1,94
"2226",2012,99,1,1,2,1,94
"2227",2012,99,1,1,0,1,94
"2228",2012,99,1,2,0,1,94
"2229",2012,100,1,1,0,1,94
"2230",2012,100,1,1,0,1,94
"2231",2012,100,1,1,0,1,94
"2232",2012,100,1,1,2,1,94
"2233",2012,100,1,1,0,1,94
"2234",2012,100,1,1,0,1,94
"2235",2012,100,1,1,0,1,94
"2236",2012,100,1,1,0,1,94
"2237",2012,100,1,1,0,1,94
"2238",2012,100,1,1,0,1,94
"2239",2012,100,1,1,0,1,94
"2240",2012,100,1,1,0,1,94
"2241",2012,100,1,1,0,1,94
"2242",2012,100,1,1,0,1,94
"2243",2012,100,1,1,0,1,94
"2244",2012,100,1,1,0,1,94
"2245",2012,100,1,1,0,1,94
"2246",2012,100,1,1,2,1,94
"2247",2012,100,1,1,2,1,94
"2248",2012,100,1,1,0,1,94
"2249",2012,100,1,1,0,1,94
"2250",2012,100,1,1,0,1,94
"2251",2012,100,1,1,2,1,94
"2252",2012,100,1,1,0,1,94
"2253",2012,100,1,1,0,1,94
"2254",2012,100,1,1,0,1,94
"2255",2012,100,1,1,0,1,94
"2256",2012,100,1,2,0,1,94
"2257",2012,100,1,1,0,1,94
"2258",2012,100,1,1,0,1,94
"2259",2012,100,1,1,2,1,94
"2260",2012,100,1,1,2,1,94
"2261",2012,101,1,1,0,1,94
"2262",2012,101,1,1,0,1,94
"2263",2012,101,1,1,0,1,94
"2264",2012,101,1,1,2,1,94
"2265",2012,101,1,1,2,1,94
"2266",2012,101,1,1,0,1,94
"2267",2012,101,1,1,0,1,94
"2268",2012,101,1,1,0,1,94
"2269",2012,101,1,1,0,1,94
"2270",2012,101,1,1,0,1,94
"2271",2012,101,1,1,0,1,94
"2272",2012,101,1,1,0,1,94
"2273",2012,101,1,1,2,1,94
"2274",2012,101,1,1,0,1,94
"2275",2012,101,1,1,0,1,94
"2276",2012,101,1,1,2,1,94
"2277",2012,101,1,1,0,1,94
"2278",2012,101,1,1,0,1,94
"2279",2012,101,1,1,0,1,94
"2280",2012,101,1,1,0,1,94
"2281",2012,101,1,1,0,1,94
"2282",2012,101,1,1,2,1,94
"2283",2012,101,1,1,2,1,94
"2284",2012,101,1,1,0,1,94
"2285",2012,101,1,1,0,1,94
"2286",2012,101,1,1,0,1,94
"2287",2012,101,1,1,2,1,94
"2288",2012,101,1,1,2,1,94
"2289",2012,101,1,1,0,1,94
"2290",2012,101,1,1,2,1,94
"2291",2012,101,1,1,0,1,94
"2292",2012,101,1,1,2,1,94
"2293",2012,101,1,2,0,1,94
"2294",2012,101,1,1,2,1,94
"2295",2012,101,1,1,2,1,94
"2296",2012,101,1,1,0,1,94
"2297",2012,101,1,1,2,1,94
"2298",2012,101,1,1,2,1,94
"2299",2012,101,1,1,2,1,94
"2300",2012,101,1,1,0,1,94
"2301",2012,101,1,1,2,1,94
"2302",2012,101,1,1,2,1,94
"2303",2012,102,1,1,0,1,94
"2304",2012,102,1,1,0,1,94
"2305",2012,102,1,2,2,1,94
"2306",2012,102,1,1,0,1,94
"2307",2012,102,1,1,2,1,94
"2308",2012,102,1,1,0,1,94
"2309",2012,102,1,1,2,1,94
"2310",2012,102,1,2,0,1,94
"2311",2012,102,1,1,0,1,94
"2312",2012,102,1,1,2,1,94
"2313",2012,102,1,1,2,1,94
"2314",2012,102,1,2,2,1,94
"2315",2012,102,1,1,0,1,94
"2316",2012,102,1,1,0,1,94
"2317",2012,102,1,1,2,1,94
"2318",2012,102,1,1,2,1,94
"2319",2012,102,1,1,2,1,94
"2320",2012,102,1,1,0,1,94
"2321",2012,102,1,1,0,1,94
"2322",2012,102,1,1,2,1,94
"2323",2012,102,1,1,0,1,94
"2324",2012,102,1,1,0,1,94
"2325",2012,102,1,1,2,1,94
"2326",2012,102,1,1,0,1,94
"2327",2012,102,1,1,2,1,94
"2328",2012,102,1,1,0,1,94
"2329",2012,102,1,1,2,1,94
"2330",2012,102,1,1,2,1,94
"2331",2012,102,1,1,0,1,94
"2332",2012,102,1,1,2,1,94
"2333",2012,102,1,1,0,1,94
"2334",2012,102,1,1,2,1,94
"2335",2012,102,1,1,2,1,94
"2336",2012,102,1,1,0,1,94
"2337",2012,102,1,1,0,1,94
"2338",2012,102,1,1,2,1,94
"2339",2012,102,1,1,2,1,94
"2340",2012,102,1,1,2,1,94
"2341",2012,102,1,1,2,1,94
"2342",2012,102,1,1,2,1,94
"2343",2012,102,1,1,2,1,94
"2344",2012,102,1,1,0,1,94
"2345",2012,102,1,2,0,1,94
"2346",2012,102,1,1,2,1,94
"2347",2012,102,1,1,2,1,94
"2348",2012,103,1,1,2,1,94
"2349",2012,103,1,1,2,1,94
"2350",2012,103,1,1,0,1,94
"2351",2012,103,1,1,0,1,94
"2352",2012,103,1,1,2,1,94
"2353",2012,103,1,1,2,1,94
"2354",2012,103,1,1,2,1,94
"2355",2012,103,1,1,2,1,94
"2356",2012,103,1,1,0,1,94
"2357",2012,103,1,1,0,1,94
"2358",2012,103,1,1,2,1,94
"2359",2012,103,1,1,2,1,94
"2360",2012,103,1,2,0,1,94
"2361",2012,103,1,1,0,1,94
"2362",2012,103,1,1,0,1,94
"2363",2012,103,1,1,2,1,94
"2364",2012,103,1,1,2,1,94
"2365",2012,103,1,1,2,1,94
"2366",2012,103,1,1,0,1,94
"2367",2012,103,1,1,2,1,94
"2368",2012,103,1,2,2,1,94
"2369",2012,103,1,1,2,1,94
"2370",2012,103,1,1,2,1,94
"2371",2012,104,1,1,0,1,104
"2372",2012,104,1,2,2,1,104
"2373",2012,104,1,2,2,1,104
"2374",2012,104,1,1,2,1,104
"2375",2012,104,1,1,0,1,104
"2376",2012,104,1,1,2,1,104
"2377",2012,104,1,1,0,1,104
"2378",2012,104,1,1,2,1,104
"2379",2012,104,1,2,2,1,104
"2380",2012,104,1,1,2,1,104
"2381",2012,104,1,1,0,1,104
"2382",2012,104,1,1,0,1,104
"2383",2012,104,1,1,0,1,104
"2384",2012,104,1,1,0,1,104
"2385",2012,104,1,1,0,1,104
"2386",2012,104,1,2,2,1,104
"2387",2012,104,1,1,2,1,104
"2388",2012,104,1,1,2,1,104
"2389",2012,104,1,1,2,1,104
"2390",2012,104,1,1,2,1,104
"2391",2012,104,1,2,2,1,104
"2392",2012,104,1,1,2,1,104
"2393",2012,104,1,1,2,1,104
"2394",2012,104,1,2,2,1,104
"2395",2012,104,1,1,2,1,104
"2396",2012,104,1,1,2,1,104
"2397",2012,104,1,1,0,1,104
"2398",2012,104,1,1,2,1,104
"2399",2012,104,1,1,0,1,104
"2400",2012,104,1,1,2,1,104
"2401",2012,104,1,1,2,1,104
"2402",2012,104,1,1,2,1,104
"2403",2012,104,1,1,0,1,104
"2404",2012,105,1,1,2,1,104
"2405",2012,105,1,1,2,1,104
"2406",2012,105,1,1,2,1,104
"2407",2012,105,1,1,2,1,104
"2408",2012,105,1,1,2,1,104
"2409",2012,105,1,1,2,1,104
"2410",2012,105,1,1,2,1,104
"2411",2012,105,1,1,2,1,104
"2412",2012,105,1,1,2,1,104
"2413",2012,105,1,2,0,1,104
"2414",2012,105,1,1,0,1,104
"2415",2012,105,1,1,0,1,104
"2416",2012,105,1,1,2,1,104
"2417",2012,105,1,1,2,1,104
"2418",2012,105,1,1,2,1,104
"2419",2012,105,1,1,2,1,104
"2420",2012,105,1,1,2,1,104
"2421",2012,105,1,1,0,1,104
"2422",2012,105,1,1,2,1,104
"2423",2012,105,1,2,2,1,104
"2424",2012,105,1,1,2,1,104
"2425",2012,105,1,2,2,1,104
"2426",2012,105,1,1,2,1,104
"2427",2012,106,1,1,0,1,104
"2428",2012,106,1,1,2,1,104
"2429",2012,106,1,2,2,1,104
"2430",2012,106,1,1,2,1,104
"2431",2012,106,1,1,2,1,104
"2432",2012,106,1,2,2,1,104
"2433",2012,106,1,1,2,1,104
"2434",2012,106,1,1,2,1,104
"2435",2012,106,1,1,2,1,104
"2436",2012,106,1,2,2,1,104
"2437",2012,106,1,1,0,1,104
"2438",2012,106,1,1,2,1,104
"2439",2012,106,1,1,2,1,104
"2440",2012,106,1,1,2,1,104
"2441",2012,106,1,1,2,1,104
"2442",2012,106,1,1,2,1,104
"2443",2012,106,1,2,2,1,104
"2444",2012,106,1,1,2,1,104
"2445",2012,106,1,2,2,1,104
"2446",2012,106,1,1,2,1,104
"2447",2012,106,1,1,2,1,104
"2448",2012,106,1,1,2,1,104
"2449",2012,106,1,1,2,1,104
"2450",2012,107,1,1,2,1,104
"2451",2012,107,1,1,2,1,104
"2452",2012,107,1,1,2,1,104
"2453",2012,107,1,1,2,1,104
"2454",2012,107,1,2,2,1,104
"2455",2012,107,1,1,2,1,104
"2456",2012,107,1,1,0,1,104
"2457",2012,107,1,1,0,1,104
"2458",2012,107,1,2,2,1,104
"2459",2012,107,1,2,2,1,104
"2460",2012,107,1,2,2,1,104
"2461",2012,107,1,1,0,1,104
"2462",2012,107,1,1,2,1,104
"2463",2012,107,1,1,2,1,104
"2464",2012,107,1,1,2,1,104
"2465",2012,107,1,1,2,1,104
"2466",2012,107,1,1,2,1,104
"2467",2012,107,1,1,2,1,104
"2468",2012,108,1,1,0,1,104
"2469",2012,108,1,1,2,1,104
"2470",2012,108,1,2,2,1,104
"2471",2012,108,1,1,2,1,104
"2472",2012,108,1,1,2,1,104
"2473",2012,108,1,1,2,1,104
"2474",2012,108,1,1,2,1,104
"2475",2012,108,1,1,2,1,104
"2476",2012,108,1,1,2,1,104
"2477",2012,109,1,2,2,1,104
"2478",2012,109,1,1,2,1,104
"2479",2012,109,1,1,2,1,104
"2480",2012,109,1,1,2,1,104
"2481",2012,109,1,1,2,1,104
"2482",2012,109,1,2,2,1,104
"2483",2012,109,1,1,2,1,104
"2484",2012,110,1,1,2,1,104
"2485",2012,110,1,1,0,1,104
"2486",2012,111,1,1,2,1,104
"2487",2012,112,1,1,2,1,104
"2488",2012,112,1,1,2,1,104
"2489",2012,113,1,2,2,1,104
"2490",2012,114,1,1,2,1,114
"2491",2012,116,1,1,2,1,114
"2492",2012,116,1,1,2,1,114
"2493",2012,116,1,1,2,1,114
"2494",2012,116,1,1,2,1,114
"2495",2012,117,1,1,2,1,114
"2496",2012,118,1,1,2,1,114
"2497",2012,121,1,1,2,1,114
"2498",2012,123,1,1,2,1,114
"2499",2012,128,1,2,2,1,124
"2934",2013,64,1,1,0,1,64
"2935",2013,64,1,1,0,1,64
"2936",2013,64,1,1,0,1,64
"2937",2013,64,1,1,0,1,64
"2938",2013,64,1,1,0,1,64
"2939",2013,64,1,1,0,1,64
"2940",2013,64,1,1,0,1,64
"2941",2013,64,1,1,0,1,64
"2942",2013,64,1,1,0,1,64
"2943",2013,64,1,1,0,1,64
"2944",2013,64,1,1,0,1,64
"2945",2013,64,1,1,0,1,64
"2946",2013,64,1,1,0,1,64
"2947",2013,64,1,1,0,1,64
"2948",2013,64,1,1,0,1,64
"2949",2013,64,1,1,0,1,64
"2950",2013,64,1,1,0,1,64
"2951",2013,64,1,1,0,1,64
"2952",2013,64,1,1,0,1,64
"2953",2013,64,1,1,0,1,64
"2954",2013,64,1,1,0,1,64
"2955",2013,64,1,1,0,1,64
"2956",2013,64,1,1,0,1,64
"2957",2013,64,1,1,0,1,64
"2958",2013,64,1,1,0,1,64
"2959",2013,64,1,1,0,1,64
"2960",2013,64,1,1,0,1,64
"2961",2013,64,1,1,0,1,64
"2962",2013,64,1,1,0,1,64
"2963",2013,64,1,1,0,1,64
"2964",2013,64,1,1,0,1,64
"2965",2013,64,1,1,0,1,64
"2966",2013,64,1,1,0,1,64
"2967",2013,64,1,1,0,1,64
"2968",2013,64,1,1,0,1,64
